acc_mag_mean,acc_mag_std,acc_mag_max,gyro_mag_mean,gyro_mag_std,gyro_mag_max,jerk_std,jerk_max_abs,harsh_event_rate,label
0.08325419350590436,0.04261641230855228,0.2676065762645395,0.04771882833477036,0.021751947885754706,0.17443492001977154,0.03860707491053314,0.15908778599545853,0.016666666666666666,Calm
0.07699080455871919,0.035813866316515924,0.2105435267937608,0.051074134933098765,0.021301434248736057,0.13561010801217013,0.03587875379484059,0.14859414266063156,0.03666666666666667,Calm
0.08251918631102625,0.05605623015567691,0.47533889319390005,0.05181617358508002,0.023188476570356997,0.21594131989320625,0.045333706698092884,0.3504494333534056,0.03333333333333333,Calm
0.08690727545766935,0.07063836986796823,0.6157871512800028,0.04750426786096338,0.020210205533055237,0.13736832569848162,0.053138342467334586,0.4839735916384803,0.03,Calm
0.08494469949111022,0.06286267801984331,0.6997209870776945,0.049860610108892596,0.02131584813441559,0.10792835302467177,0.05279521731462354,0.6297062148915431,0.02666666666666667,Calm
0.07602472244063087,0.04488358995474881,0.3017254473794255,0.0520706379356857,0.023100634321670848,0.16969025909007276,0.03864855689197281,0.2362547323226467,0.03333333333333333,Calm
0.07611377526161571,0.04952965509510739,0.443447582791407,0.04898785964988538,0.02894565294645923,0.283824467707877,0.043150901455184035,0.37540299027097784,0.02666666666666667,Calm
0.09988929168064009,0.08795643009573809,0.6244473975906157,0.05257732436154575,0.032663685221029845,0.3302548529469669,0.06547288893729636,0.5188797302624644,0.04666666666666667,Calm
0.068812238174605,0.040036945060347814,0.3242052960246002,0.04957028856242061,0.020823425340048194,0.14456883235061957,0.03759926056130864,0.23873307095057641,0.03333333333333333,Calm
0.08296427408977476,0.05605984385636309,0.5857698181515981,0.050061583237662695,0.025265769599396127,0.2374054664032574,0.05486602264388794,0.5435210401449613,0.02666666666666667,Calm
0.07515876705178574,0.04050391177453021,0.22594419274441999,0.04678526119731815,0.01974779423949496,0.1298209172011034,0.03556407292317848,0.11301791465190855,0.04666666666666667,Calm
0.07783511576036432,0.0463069105593517,0.3529367712436475,0.05709104625147041,0.030213072410759708,0.2158643435329044,0.04296377748788275,0.30101861706864147,0.023333333333333334,Calm
0.08490806731941024,0.04761347162591928,0.3869204093087885,0.04864348117483057,0.02092587320658184,0.16477274988065982,0.040922771781557656,0.2897723268085114,0.03333333333333333,Calm
0.08131179251556904,0.04756169902283591,0.33392599411274376,0.05008981457616375,0.02296649495598984,0.17528916503419859,0.03982041133238308,0.26600884099304145,0.03333333333333333,Calm
0.07782082331230807,0.05917774699293352,0.7426646245354384,0.0488673460026986,0.0209566559809179,0.14117905778657386,0.05399684643382867,0.5984194354245673,0.016666666666666666,Calm
0.07937347140714816,0.05156347845384309,0.5143400615394776,0.049923155229331065,0.02329584543380997,0.12551397489525348,0.042725318107976105,0.366995314509689,0.023333333333333334,Calm
0.07846771344436801,0.05872340978486148,0.5520308987145939,0.05157680087592446,0.023461724944264257,0.19425041260059828,0.05393554591494792,0.5084403836241551,0.02666666666666667,Calm
0.08229963879469653,0.06662734028070512,0.7805220210461696,0.05196507868227216,0.03845233023145559,0.4555847522039727,0.059364698240227706,0.7210728601903136,0.023333333333333334,Calm
0.0849268705406871,0.052552319881888444,0.3948696105478601,0.051256051205008576,0.02531499755004577,0.22021712235203278,0.04665587135767282,0.33381886742144223,0.043333333333333335,Calm
0.08202089073757346,0.049578155201015967,0.3557382924548158,0.05086175406461625,0.024570796948285244,0.16178336821202854,0.04304946372980653,0.33801516631309586,0.04,Calm
0.08820374788867698,0.06012444359060822,0.6096916040706679,0.046083216482031515,0.018531315933894045,0.1013775976603187,0.05005549885198576,0.5592635110503487,0.03333333333333333,Calm
0.08337674352152674,0.07531027725289051,0.6498649681481787,0.05125192766090406,0.03212624899447245,0.3106014158631135,0.06377146769800511,0.6101862571767095,0.04,Calm
0.08045083889614581,0.0487122042527995,0.43873955816369375,0.05342001794055392,0.025128163116735203,0.2429650733977862,0.0448724305132393,0.3985775525839509,0.02666666666666667,Calm
0.0903895246214593,0.05948701838471481,0.39949780582712247,0.05570161064859373,0.03597079653650239,0.3181266742147518,0.043179982827695806,0.30098969653965946,0.043333333333333335,Calm
0.07987121786776806,0.039698070565582506,0.22548962255278326,0.054276970297153775,0.037794055254984096,0.4521180302690014,0.03727919990593652,0.1556418884548662,0.04,Calm
0.08955134798593065,0.07374062804116271,0.5945217164175897,0.05378440820542122,0.030263338864214263,0.2795428093835571,0.05529495616641536,0.5205687095166461,0.03,Calm
0.09243636309430127,0.06292529165433244,0.5318004544807149,0.04938005690713922,0.024863963131207246,0.20783042925170098,0.04876054986787801,0.43010848932038864,0.043333333333333335,Calm
0.08404410345226401,0.046388321222888655,0.3157152670704834,0.056755917304806926,0.026402082375661273,0.19616101442371253,0.04457879917457112,0.24342379691285837,0.03333333333333333,Calm
0.0850261891183901,0.05502564154264703,0.5218483428734868,0.04731885894856481,0.021655850588655007,0.17324170309968703,0.0513070161868329,0.4897134068386806,0.03,Calm
0.07427323307179509,0.04225038654748185,0.217843467301635,0.05073084614295728,0.02265651597967928,0.15134866266206068,0.03524870288604054,0.1850917811533861,0.056666666666666664,Calm
0.09714556458735227,0.08808367047530832,0.679502208525056,0.05356532153322623,0.02428603163144916,0.18921775646169273,0.06753377588565151,0.6255326764365429,0.05,Calm
0.08969496188881201,0.10171141150419415,1.1483087025508159,0.06286004424017896,0.07933023627772232,0.9441133049567254,0.05142832192925892,0.3261047977743563,0.023333333333333334,Calm
0.07848694203401528,0.04805607532387309,0.30275451932375746,0.05159323484919628,0.02333917377306674,0.18595853411832386,0.041908031468310125,0.22331830749785989,0.04666666666666667,Calm
0.08974381987656398,0.08067198010094989,0.68324812654688,0.05048787364270559,0.022377721633274474,0.1440722549403398,0.06658649483407085,0.648345723424737,0.043333333333333335,Calm
0.09780118601803456,0.06289708510600614,0.44307056319970084,0.04777768631053514,0.021619649056759734,0.13270830228169742,0.05439494908924725,0.3876277313530014,0.04,Calm
0.08826013597601405,0.07001722450704333,0.7710172157644771,0.05071443631912842,0.02473935370870043,0.16193840093987696,0.056213754236164024,0.6825189554530338,0.016666666666666666,Calm
0.08663239030377487,0.05220312734972422,0.3871718068608837,0.05536615141589486,0.02842038982343635,0.18656134124488702,0.04512261299596279,0.2786167185220564,0.03666666666666667,Calm
0.08218778478444558,0.05664759969275297,0.4883382867746202,0.0547173109725748,0.03265626841282572,0.3076652387883352,0.049194770743586906,0.3881922749237142,0.03,Calm
0.08259198960683074,0.0458852561592724,0.3824483916849572,0.05028376466580834,0.029835343480964234,0.32133722761295913,0.04514117555087896,0.32165687657328756,0.02666666666666667,Calm
0.09022843532595712,0.07200594923331292,0.5593976495111508,0.0502576265733861,0.025163335052785462,0.23975678621361732,0.05759025017035855,0.4991409180822188,0.04,Calm
0.08295439928264829,0.045371807732333964,0.4038354303142342,0.052265041764998244,0.027694423932385095,0.20391768638971305,0.04161139772859072,0.32111284360624565,0.03333333333333333,Calm
0.07860996719299143,0.04790745700199207,0.36046283506055615,0.04560568870640336,0.02089413489280951,0.14385163483751032,0.03775659554675314,0.26405978042226574,0.03333333333333333,Calm
0.07744151258876242,0.03817316786778092,0.20656038825130707,0.04815851845807387,0.020700778201541394,0.11061440122658552,0.037272811106693476,0.09634140909883537,0.043333333333333335,Calm
0.08286896925823808,0.06082777886560229,0.5428125970924793,0.04938450940389136,0.023428756325128017,0.22758625144449732,0.04768956166752434,0.47903238655429237,0.03,Calm
0.08545558867663776,0.04878938177145816,0.4808553643758357,0.05003134242736442,0.02259618350095841,0.1570909947238972,0.043981328937327153,0.31992536292080487,0.02,Calm
0.07408059156733889,0.03650718233855578,0.18124636160580607,0.04641206253707546,0.022034225838591878,0.15990469137614582,0.036401784460518796,0.12626891030266726,0.03666666666666667,Calm
0.09179714175992433,0.06847642164940572,0.5324386368722529,0.05476286269884184,0.026439141118609937,0.19666594767375584,0.057682863153632545,0.47886895332773516,0.05333333333333334,Calm
0.08843686408774915,0.057955803329625966,0.4499386698192203,0.050281433934892164,0.022234318103090407,0.175878519463331,0.04639755767527284,0.29559803742715696,0.03333333333333333,Calm
0.07945216525277587,0.06131258001359896,0.6652730413824165,0.045765262400708814,0.02393129490539478,0.21618084565701914,0.056354832916063025,0.5975253465586237,0.02666666666666667,Calm
0.08223333772998503,0.0496892509564027,0.4453742336214502,0.04964856314680307,0.018940120671033095,0.10467602872331179,0.041792776263253804,0.3160581750913961,0.02666666666666667,Calm
0.08951341798889416,0.0740480678687697,0.6919902704714834,0.05110628297717505,0.020362940626930292,0.10253615936433878,0.05942594184386043,0.5693903398344757,0.02666666666666667,Calm
0.07461292444864558,0.039061758763996986,0.22789818069528128,0.05306126802525749,0.02418028491456943,0.17325369057921236,0.036970679769485565,0.16563723003880768,0.05333333333333334,Calm
0.0850773315221116,0.06509100195152111,0.726050317721833,0.05180228572194817,0.028788628733523895,0.3143204268719001,0.0521248454431179,0.5976690469913171,0.02,Calm
0.07289419696450539,0.04173424638066282,0.41889731115092843,0.053007973231978554,0.02496925002132408,0.14910321679306276,0.041770521633959466,0.36910092405856154,0.02,Calm
0.07959178856411868,0.04845410656984799,0.37912110826408074,0.046169030259512564,0.02026919984870821,0.13525220282343198,0.03912171210694402,0.19990909232561926,0.03,Calm
0.07498080690270155,0.04404247428911404,0.40963002755706424,0.0491345499131243,0.025668536447641745,0.24761340842525226,0.042040044865921763,0.34818553691714565,0.03333333333333333,Calm
0.08354869345829248,0.06924779870718735,0.5202855523775225,0.05207307863348669,0.02755083192708379,0.22691127217276993,0.060626647686029676,0.4564291836430138,0.043333333333333335,Calm
0.07604843666536856,0.040680982791069666,0.34667398373888697,0.05240489321331018,0.04169295826096689,0.5143123555772348,0.03530786701627495,0.10767921728638402,0.03,Calm
0.08320972167889468,0.07495113312443656,0.8582344517320334,0.04847846039954126,0.020328663400416624,0.10269837490447005,0.05820091379665342,0.7531774632588953,0.016666666666666666,Calm
0.08124583505863948,0.07018293108382835,0.8172545602526681,0.04841737475411803,0.02447098511759387,0.19782374187839716,0.05892187092875199,0.790488059039327,0.02,Calm
0.07975680941598173,0.048604499284020455,0.3877410791079675,0.052876833920717556,0.028792096365875878,0.2426664741120099,0.0388518230935407,0.32929402023859544,0.02666666666666667,Calm
0.07199965259902273,0.03730920604343055,0.2549113325304544,0.050860316229771205,0.021669558822207384,0.15762283914021066,0.03137975423971386,0.09770489073830792,0.04666666666666667,Calm
0.08440445458477604,0.04765157158350055,0.3954032676178716,0.05268826541507579,0.030905226119230557,0.3543334844968803,0.04288320489923272,0.3373411503222097,0.04,Calm
0.08752133829334675,0.08250242448637356,0.6399909243973285,0.05244120796866973,0.02616268673792988,0.2222982126298681,0.06502448667273,0.6102199024215681,0.05,Calm
0.08137230662130122,0.05676721091697005,0.4304444204340144,0.050124260635800395,0.02484339955189761,0.1952546308041017,0.04939890979577179,0.3601017346322977,0.043333333333333335,Calm
0.08054250514327164,0.05045862133827663,0.45113965457904137,0.05275459332628327,0.023332272138918586,0.19418110501904415,0.04426223165108716,0.3991249968168192,0.02666666666666667,Calm
0.0989389040413131,0.0800410552574137,0.700163590977928,0.05021578821365217,0.020356663525078172,0.12348165571509978,0.06951544737804873,0.6526950341170148,0.04666666666666667,Calm
0.07331172947801136,0.045306671445334054,0.4486996967491042,0.049837262290005915,0.02261574430918673,0.11565449821963195,0.03613057336536785,0.1577595417364553,0.023333333333333334,Calm
0.08302724285100628,0.06117298627457469,0.5814173913084396,0.04923590357817574,0.02360011840599207,0.20530512209976454,0.0523181965640892,0.505193250320931,0.03666666666666667,Calm
0.07952091558079699,0.043558662335703185,0.34036778388644223,0.052288046433786345,0.026770916045428868,0.2722344435152906,0.04404691653471176,0.3069081141701167,0.03,Calm
0.07565269072306428,0.041327090924027116,0.3829536736839144,0.048486866661945564,0.01758998296592578,0.09686670431002925,0.035092698669060784,0.19465207822549618,0.03666666666666667,Calm
0.08530981118005915,0.050011443474877806,0.4275584594630559,0.05036658323960725,0.02726671507689746,0.2469528559600847,0.04248268252673951,0.3901684351995405,0.03333333333333333,Calm
0.0843597561888019,0.058098963801652116,0.4677955223103253,0.056666907358335905,0.025298140783525335,0.1709213115031243,0.05093533082367395,0.42221330569449905,0.03333333333333333,Calm
0.0866134208376257,0.06143106750130122,0.4787347412467577,0.05343444676679591,0.025923120686607203,0.21673436520864814,0.05539173728439869,0.44410168328659855,0.03666666666666667,Calm
0.07014473317677725,0.044608007449501205,0.43396914339290255,0.05058407752185971,0.021200758383834502,0.12796900793721608,0.03578824604496115,0.14422078061506566,0.03,Calm
0.07529092861031564,0.04118759210888246,0.3231118490801424,0.04494522657417607,0.019988967819750177,0.1225480636098052,0.03844603230448447,0.14027452724987516,0.03333333333333333,Calm
0.07778417661245546,0.05019767394503596,0.5312757945128517,0.04973796216188764,0.023064111224670013,0.17856927459356506,0.04719661792235622,0.48998289342247703,0.016666666666666666,Calm
0.08039744372155232,0.050032393620070774,0.414343739644977,0.048190411030960785,0.024189838994117814,0.13236305410410834,0.0450013645121271,0.3637408560147751,0.03,Calm
0.0939634911332179,0.07743926372577072,0.6364455482622101,0.048506597834304575,0.026538427084048428,0.19349357131798658,0.06335512607176791,0.5431780503466073,0.03666666666666667,Calm
0.08063114770079857,0.04224205408187764,0.30633601747838085,0.046717664544346636,0.019663408752121154,0.12022435325742577,0.03640106953867367,0.21023146578816898,0.03666666666666667,Calm
0.07623127547530743,0.045609211742703104,0.3922313825902175,0.04947664643645854,0.024112581453370485,0.25371920909421974,0.039754189627764065,0.30263252850304934,0.03,Calm
0.09688083970496883,0.08062008789157474,0.6591591884814236,0.05876636448379434,0.037354173367969985,0.3611004292083438,0.06597632571296724,0.6436183233674282,0.03666666666666667,Calm
0.07642372436838099,0.03643951118899597,0.21582584967118304,0.049337214756257325,0.02555535629710708,0.16320642935030444,0.033367360599447705,0.09681431054216114,0.04,Calm
0.07406174132709839,0.037823912604776036,0.25821073417085383,0.0534090609385296,0.026321103817676175,0.21530785691897997,0.034876964860296296,0.1254822346844903,0.04,Calm
0.08584375278859432,0.07075169672770416,0.6481299011762222,0.04968715365190716,0.024140189326744447,0.19206347182964692,0.05473915576831433,0.5300506757798187,0.04,Calm
0.08191230697647964,0.043894612871395414,0.35772562394443297,0.05117207469573399,0.02581120130509169,0.18567647731352147,0.039500215293321816,0.32318708181501143,0.023333333333333334,Calm
0.08133793131842457,0.06765439637279799,0.6865131573568587,0.049351893076046004,0.023096477809195434,0.15491613397897436,0.05321496681549729,0.6135946493403849,0.023333333333333334,Calm
0.07196366385526151,0.034801924272458686,0.201929820623019,0.048627156061941706,0.02544022433529872,0.22944152890327618,0.03503580206505451,0.10184426421093756,0.02666666666666667,Calm
0.07929669585263252,0.04426388206068354,0.3650768132421131,0.0501500290273025,0.022347367332099074,0.1459214293190971,0.03733573197623848,0.15049445334469252,0.03666666666666667,Calm
0.08282071247239803,0.05238519340354636,0.5474445369501598,0.04640142210581278,0.02532872126464904,0.18758211581724965,0.04611783641683529,0.4637794649235939,0.02,Calm
0.07955969124659966,0.0531074120703784,0.4282792454696373,0.05243111867443094,0.02709633704261454,0.27816805480741186,0.04854653457614466,0.28455645302603894,0.02666666666666667,Calm
0.0809483371925368,0.06164992461587076,0.5654582374422145,0.050220801633785575,0.021010388082477308,0.17373254078715297,0.04666910353196742,0.4730638035547158,0.03,Calm
0.08117811980436211,0.047113178753664754,0.41033541448342414,0.04744010017374698,0.01970026409063897,0.1276311629168567,0.041047875204366015,0.3283965477817547,0.03333333333333333,Calm
0.08222408889402744,0.054190466627885896,0.44548457667660274,0.05197268755895023,0.02422613658969828,0.1915116022062063,0.04072122404552715,0.3854327825203489,0.043333333333333335,Calm
0.09223079321894914,0.057355075796134615,0.4172721969028699,0.05036527538605723,0.03398382755473928,0.3740893248151296,0.048221574477164984,0.32100008061025664,0.03333333333333333,Calm
0.08214880655066634,0.04675283073389364,0.3656130686497037,0.049593582240612714,0.023917459132981062,0.16338760566777538,0.041520266933534646,0.26530230491261797,0.04,Calm
0.07917142292413731,0.0419051520591876,0.28813271665419715,0.04643429557106868,0.026200628853645692,0.24241019715037776,0.04019568474116447,0.21293869333817272,0.03333333333333333,Calm
0.08045336578779505,0.05174487970380917,0.41962662878856943,0.050904956319610804,0.023009234768041946,0.12391465782990851,0.04456124073205029,0.31330353155364954,0.03666666666666667,Calm
0.0755997857635329,0.04487286792071563,0.39567898419118636,0.04361883969823386,0.022500199037340598,0.12909792294138167,0.041122406872535454,0.30898901426427133,0.03333333333333333,Calm
0.07210759605349643,0.03638209133551759,0.2163511131957208,0.04965459444517034,0.020554613370443484,0.1320960414964126,0.03556316640470055,0.09988969783337412,0.03333333333333333,Calm
0.06790929720103857,0.03631958762908173,0.2719190380343956,0.052615817279071,0.019495291748526895,0.12783253710363549,0.03150601954861545,0.13489172880531383,0.03,Calm
0.07588600529931687,0.04470648849434441,0.3320014437535336,0.05012439936313575,0.021681912408262272,0.11635014198556622,0.043332038401194185,0.30830669759043894,0.03666666666666667,Calm
0.0828780989949391,0.0506649949074953,0.4691227518979526,0.05114619262118256,0.02424442017580825,0.16772456564239543,0.04307246641140187,0.42335110344574856,0.02666666666666667,Calm
0.08473453390008634,0.05374018356266805,0.4402485446641454,0.054952640037421716,0.026396750958779084,0.21144217147829117,0.04517074490528836,0.2920242356474746,0.03333333333333333,Calm
0.08304332769838355,0.04792058890103271,0.4173214942342916,0.053109575114204555,0.02558048091703883,0.25159409866284793,0.04430011242305656,0.393370822093069,0.03333333333333333,Calm
0.08508839861624258,0.05956846141575086,0.5179918392704237,0.05222386236140686,0.02290015867443758,0.18584022561650435,0.05428243513532293,0.49298951120638396,0.03333333333333333,Calm
0.08089820055896636,0.053708190267373716,0.4366261607751156,0.05045400919844582,0.027588826633990565,0.23062389025124375,0.04295082416986127,0.39981724929015455,0.04,Calm
0.08483406437049289,0.053660660740824616,0.48070190400318463,0.04619470848621276,0.021993635115513194,0.141113498381607,0.04823685711715087,0.4334260975017492,0.023333333333333334,Calm
0.08994291078026942,0.06033571460327002,0.46893844610305446,0.049806498066272374,0.026453064494301893,0.2072858694772296,0.05174305726544469,0.37553668595586054,0.03666666666666667,Calm
0.08517601792662784,0.06939581729141106,0.7723280166549973,0.05326762518384427,0.021066717775579325,0.13315534787407862,0.0580444639793414,0.7218888545264572,0.03,Calm
0.07137844127433929,0.03742724957388904,0.19636608527186508,0.046873583472061726,0.021486856051597582,0.12240642346366501,0.03684110809883187,0.13750740312422874,0.04,Calm
0.08066751566566609,0.06405075966575371,0.6290871808792786,0.05020132334073857,0.023581517014803852,0.16957683415014507,0.05791711008535165,0.5555007692742331,0.016666666666666666,Calm
0.08395557607450312,0.05587324483638191,0.5308537977129892,0.05107258007589018,0.024247341687537664,0.1476332805711352,0.04836705542184582,0.4573602621743921,0.02666666666666667,Calm
0.07469450684601407,0.05277868241318036,0.42597286591110267,0.05250667588357228,0.02414740271713904,0.23083300330653433,0.04714813857552172,0.37346988589814073,0.04,Calm
0.08140627467061373,0.047707858988835006,0.4371206176323425,0.049749842360334355,0.021272007043051638,0.1263500220127495,0.04922111558396631,0.3342574981367635,0.023333333333333334,Calm
0.08857921597312575,0.05503190127163483,0.4729762812918034,0.048600119849156416,0.02531007073140657,0.2429684077638402,0.04925853461244112,0.4372889179972721,0.02666666666666667,Calm
0.0860188375752764,0.05962579845554176,0.4187778747472318,0.04923956028449208,0.02306827715551252,0.197666352151085,0.04744410267088339,0.35430681092011157,0.043333333333333335,Calm
0.08180621066808134,0.040601479466372194,0.30926996928541756,0.04601731477935528,0.02144554207741909,0.16550781418410074,0.03655329891019159,0.16945806357326232,0.03333333333333333,Calm
0.07950232789779382,0.066584563681452,0.6586033255894506,0.0509360325320342,0.023584370038617207,0.16597314009633038,0.05761637395239937,0.6288278044086139,0.02666666666666667,Calm
0.07578713055107233,0.03875778456435037,0.2744310434692837,0.04847952896749298,0.02513802902830506,0.20980150809665415,0.03489313285904282,0.15199626457449253,0.03333333333333333,Calm
0.0800003362226987,0.04954892521458701,0.40460081444251983,0.04916643076929783,0.02069960545165435,0.10927904253186124,0.04474300754751638,0.32722017818452365,0.03666666666666667,Calm
0.08303422800640012,0.05336179008057031,0.39788479534311905,0.04918101289527415,0.03023667748903753,0.2764474203627034,0.048269221969062893,0.3142578292060454,0.03666666666666667,Calm
0.08083452600505972,0.05177307805524411,0.4655216480340438,0.05395711630634276,0.03655782558915888,0.33346138030843925,0.04409742000063821,0.4295411664166456,0.03,Calm
0.07497558279618831,0.04390705379795532,0.33060211408017937,0.05045586940070844,0.022605108948611872,0.16112254656603886,0.04255895279661039,0.2942065237021805,0.04,Calm
0.0701793544377563,0.03662019557424846,0.18877227634192986,0.046746240549056815,0.026177678933454927,0.25973644750124086,0.03596660511347148,0.12364718421591013,0.043333333333333335,Calm
0.09145061069979678,0.0776623508879048,0.7421865452222768,0.049280299631914416,0.02529923258162434,0.19963713574411934,0.059289729249559164,0.6612121662800509,0.03,Calm
0.08636690883380833,0.05174354392171313,0.45146723396775895,0.04880953305646339,0.019871448379272523,0.13951549930115464,0.04343030502181254,0.3955180423277497,0.03666666666666667,Calm
0.07892873891792254,0.052088195143106565,0.43401599887515613,0.05251785165151892,0.029672017472476494,0.2446904523630375,0.0488615964215684,0.3301261048924906,0.04,Calm
0.08668677608983479,0.06523601318702799,0.626589733989662,0.05173555151159544,0.022139151063271943,0.14467400577110492,0.054552290430130566,0.5132270205108904,0.03666666666666667,Calm
0.08951937825780698,0.05065003725608708,0.4097965870609014,0.05122192327840363,0.022977793113777487,0.13861421216666536,0.04529680091962951,0.3787041808697492,0.043333333333333335,Calm
0.07878669103922109,0.04799790694041594,0.4764427487911991,0.05157072412980725,0.022990429890184464,0.12887422417568212,0.04286710820988288,0.33697640931428907,0.02,Calm
0.08459231053799457,0.0681409124431851,0.7150002680638667,0.04810078306312555,0.020716673091509458,0.11878233894927372,0.05298656412639807,0.620816815972966,0.02666666666666667,Calm
0.07763662546088516,0.04546204522372294,0.408658494059212,0.05400005342577541,0.0292531143549844,0.3050388286330659,0.042951071900058146,0.36550059142737834,0.03,Calm
0.08510847794042668,0.07365017855941622,0.5906728300360891,0.0484006874697799,0.021240632020027916,0.11211297592106662,0.05932165701119469,0.4835631664744958,0.043333333333333335,Calm
0.08275951159526329,0.049233006727941404,0.41236238963759797,0.04839648463008497,0.024029296484204758,0.2199151870678784,0.04007776633369708,0.33765319761051826,0.03,Calm
0.08681721399922306,0.06749290837869605,0.585699079276685,0.0498952126228105,0.024577901057866794,0.214639034418158,0.05828105726954249,0.5573557837442475,0.02666666666666667,Calm
0.07982116926541377,0.04265679008874384,0.29305294282983957,0.04754362572560791,0.021295644522738022,0.11774891597403862,0.03709427726979239,0.12355126260458829,0.03333333333333333,Calm
0.12002720150045168,0.2354181281444187,2.765805862800161,0.05039694231661892,0.027319308239041194,0.2064366024418269,0.08086443136691825,0.7146184487932468,0.02,Calm
0.0832985512540487,0.05363882191900911,0.5720620172967498,0.0504785347124891,0.019887331875731697,0.10726810824137079,0.046690870423915655,0.46349809078582266,0.02666666666666667,Calm
0.09357816882782999,0.0637257556032177,0.4780686749474452,0.05064707438934964,0.020802736474740974,0.15506971960514282,0.05554370225854048,0.4133431122616342,0.043333333333333335,Calm
0.08797641324428057,0.06701695211886799,0.5618491768045997,0.05305174137973762,0.027498310131057274,0.19462427599104123,0.06226849829343257,0.5369514447781868,0.04666666666666667,Calm
0.09255721358978763,0.06589079513780431,0.5367357184967655,0.0494948524733665,0.025270319697086048,0.1909926574708077,0.05128204385650975,0.41215695399750624,0.03333333333333333,Calm
0.07357602619788908,0.04135965973011511,0.3664021194391891,0.05298005943644108,0.021809893967778247,0.12076377361376177,0.03748014219148195,0.3038713350739849,0.023333333333333334,Calm
0.07171734171523884,0.0404588941280343,0.3717118386022232,0.05257733886881342,0.02415014006966875,0.18469270793613662,0.04005416604016874,0.3210955994737628,0.03,Calm
0.0837867055123441,0.05199046852241631,0.3552724259866702,0.04731757806727959,0.023790082065829592,0.22857876193564836,0.04757220794243088,0.3247825191266427,0.03333333333333333,Calm
0.0808548368216818,0.04352744175552915,0.2501928514484877,0.05321249376112386,0.026382229516878408,0.1553028917320897,0.034820596041766086,0.1803185732881485,0.04,Calm
0.08191188330259098,0.05956590613288128,0.5393344785356299,0.051245156480669594,0.026316310740634955,0.1846519257991558,0.05132509442068291,0.4871187454711399,0.023333333333333334,Calm
0.08188112859845902,0.042958430253986574,0.21338633947079655,0.05747543724804956,0.03023224242989594,0.2902897358115393,0.03730930983355017,0.15428434956252873,0.06,Calm
0.08417430050037683,0.06442728533299501,0.6059001423334621,0.049347824103568284,0.020894075123824032,0.16132260869281093,0.05745239973597078,0.5817737990672377,0.02666666666666667,Calm
0.07592989288272511,0.04215053305477098,0.2972930255925429,0.04856904986646768,0.02387055600054717,0.19634046364449395,0.0372978561931143,0.2084096320939133,0.023333333333333334,Calm
0.09440555470166605,0.08856100677306086,0.866479301334672,0.055273526423806854,0.03149096688768924,0.23219075191537733,0.0748081615263887,0.8199250547485311,0.03666666666666667,Calm
0.08984211078633572,0.06135069509804121,0.4358338946938013,0.054336690464066834,0.03246049591248714,0.28786719055157034,0.048690039833195274,0.36977779914705466,0.03666666666666667,Calm
